,time,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,MACD,MACD_Signal,RSI,Stoch,Stoch_Signal,BB_High,BB_Low,BB_Mid,ATR,OBV,Force_Index,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Lagging_Span,Fib_Level 0.0,Fib_Level 0.236,Fib_Level 0.382,Fib_Level 0.5,Fib_Level 0.618,Fib_Level 0.786,Fib_Level 1.0
72,2024-09-13,69.27,69.27,67.51,67.51,5350666,68.90400000000001,65.6524,68.3801208676501,0.7613708392272116,1.0655568568452205,47.51439489829714,10.071942446043202,43.02515659430136,70.38688097971425,67.42111902028577,68.90400000000001,1.2082301492332266,61814234,-926156.4349889461,68.715,68.715,64.13,,64.49,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
73,2024-09-16,67.6,67.6,66.58,66.58,4039871,68.816,65.7542,68.20868078501677,0.5328214427111959,0.9590097740184157,42.545774114683425,0.0,23.992234783601788,70.60052682804107,67.03147317195894,68.816,1.1947851385737103,57774363,-1330574.0914191005,68.25,68.57499999999999,64.3825,,64.49,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
74,2024-09-17,66.68,67.97,66.4,67.97,2392584,68.7975,65.869,68.18594928168184,0.4585696768629077,0.8589217545873141,50.82307191085302,44.602272727272585,18.224738391105262,70.60885170521858,66.98614829478142,68.7975,1.221586200104159,60166947,-665393.2555020861,68.16,68.485,64.78,,64.49,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
75,2024-09-18,68.16,68.44,67.6,67.88,2847879,68.67249999999999,65.9746,68.156811254855,0.38798986399758917,0.7647353764693692,50.317597825671164,42.045454545454305,28.882575757575626,70.3713216504384,66.97367834956157,68.67249999999999,1.1943300429538621,57319068,-606952.6632875039,68.16,68.485,65.01,,65.55,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
76,2024-09-19,67.88,68.07,67.6,67.88,1574276,68.566,66.082,68.13044827820214,0.32827075290369123,0.6774424517562336,50.317597825671164,42.045454545454305,42.89772727272706,70.18107151544393,66.95092848455607,68.566,1.1425921827428718,58893344,-520245.13996071764,68.16,68.485,65.3825,,65.16,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
77,2024-09-20,68.07,68.53,67.33,67.33,5234412,68.446,66.19139999999999,68.05421510884955,0.23386665443521792,0.5887272922920305,47.00426690292373,26.420454545454366,36.837121212121,70.05392288372246,66.83807711627753,68.446,1.146692741118381,53658932,-857199.6342520416,68.16,68.485,65.3825,64.595,64.4,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
78,2024-09-23,67.7,67.79,67.23,67.51,2933886,68.386,66.31360000000001,68.00238509848292,0.1715971567241894,0.5053012651784623,48.2062997949977,31.534090909090928,33.333333333333194,70.03896581936783,66.73303418063216,68.386,1.1047861167527826,56592818,-659299.7607874614,68.02000000000001,68.485,65.3825,64.595,64.2,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
79,2024-09-24,68.04,68.04,67.17,67.37,2080216,68.2865,66.433,67.94215794624645,0.1096868988967401,0.42617839192211787,47.30753514568529,27.55681818181818,28.503787878787822,69.93252885758375,66.64047114241626,68.2865,1.0880156798418699,54512602,-606718.4006749671,68.02000000000001,68.485,65.4725,64.685,63.53,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
80,2024-09-25,67.37,67.46,66.7,66.7,4525095,68.223,66.5408,67.82385718946108,0.006484424543089062,0.34223959844631213,43.1603049685799,8.522727272727202,22.53787878787877,70.0053142259429,66.4406857740571,68.223,1.0645859884245927,49987507,-953160.5791499729,67.83500000000001,68.485,65.8175,64.685,63.34,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
81,2024-09-26,66.7,68.13,66.7,67.75,3987434,68.207,66.6716,67.81682317141717,0.009314572276906574,0.275654593212431,50.48609075576695,38.352272727272606,24.810606060605995,70.00023283485397,66.41376716514601,68.207,1.090686989251407,53974941,-218879.6821285499,67.465,68.485,66.97749999999999,65.335,63.05,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
