Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-16 00:00:00+07:00,58862.875,59464.8828125,58862.875,58929.765625,2123544,0.0,0.0
2024-08-19 00:00:00+07:00,59397.9921875,59732.44140625,59063.546875,59397.9921875,2531380,0.0,0.0
2024-08-20 00:00:00+07:00,59464.8828125,60735.78515625,59464.8828125,60735.78515625,5059574,0.0,0.0
2024-08-21 00:00:00+07:00,60735.78515625,62207.359375,60468.2265625,62073.578125,4588696,0.0,0.0
2024-08-22 00:00:00+07:00,62140.46875,62341.13671875,61605.3515625,61806.01953125,2113251,0.0,0.0
2024-08-23 00:00:00+07:00,61872.91015625,62073.578125,60535.1171875,61806.01953125,1793285,0.0,0.0
2024-08-26 00:00:00+07:00,61605.3515625,61939.80078125,61270.90234375,61538.4609375,2340909,0.0,0.0
2024-08-27 00:00:00+07:00,61538.4609375,61605.3515625,60802.67578125,61204.01171875,1531800,0.0,0.0
2024-08-28 00:00:00+07:00,61337.79296875,61471.5703125,60936.453125,60936.453125,1542300,0.0,0.0
2024-08-29 00:00:00+07:00,60869.56640625,61806.01953125,60869.56640625,61204.01171875,2422387,0.0,0.0
2024-08-30 00:00:00+07:00,61204.01171875,61739.12890625,61204.01171875,61337.79296875,2496351,0.0,0.0
2024-09-04 00:00:00+07:00,60936.453125,60936.453125,60401.3359375,60869.56640625,3562643,0.0,0.0
2024-09-05 00:00:00+07:00,60602.0078125,60936.453125,60267.55859375,60267.55859375,1770325,0.0,0.0
2024-09-06 00:00:00+07:00,60334.44921875,60735.78515625,60066.890625,60334.44921875,2071173,0.0,0.0
2024-09-09 00:00:00+07:00,60267.55859375,60334.44921875,59665.55078125,60334.44921875,1050686,0.0,0.0
2024-09-10 00:00:00+07:00,60267.55859375,60334.44921875,59531.7734375,59531.7734375,2212922,0.0,0.0
2024-09-11 00:00:00+07:00,59264.21484375,59531.7734375,58862.875,59130.43359375,2941212,0.0,0.0
2024-09-12 00:00:00+07:00,59197.32421875,60267.55859375,59130.43359375,59866.22265625,3315087,0.0,0.0
2024-09-13 00:00:00+07:00,60066.890625,60334.44921875,59598.6640625,60133.77734375,2533746,0.0,0.0
2024-09-16 00:00:00+07:00,59933.109375,60200.66796875,59397.9921875,59464.8828125,2047701,0.0,0.0
2024-09-17 00:00:00+07:00,59531.7734375,60535.1171875,59264.21484375,60535.1171875,1526139,0.0,0.0
2024-09-18 00:00:00+07:00,60602.0078125,61471.5703125,60000.0,60869.56640625,2743704,0.0,0.0
2024-09-19 00:00:00+07:00,60869.56640625,61337.79296875,60802.67578125,61204.01171875,2086302,0.0,0.0
2024-09-20 00:00:00+07:00,61404.68359375,61538.4609375,60602.0078125,60602.0078125,3430141,0.0,0.0
2024-09-23 00:00:00+07:00,61070.234375,61270.90234375,60802.67578125,60802.67578125,2297067,0.0,0.0
2024-09-24 00:00:00+07:00,60802.67578125,61204.01171875,60802.67578125,61003.34375,951422,0.0,0.0
2024-09-25 00:00:00+07:00,61204.01171875,62207.359375,61003.34375,62073.578125,3965405,0.0,0.0
2024-09-26 00:00:00+07:00,62140.46875,62742.4765625,61872.91015625,61872.91015625,2886577,0.0,0.0
2024-09-27 00:00:00+07:00,61872.91015625,62608.6953125,61872.91015625,61872.91015625,1675745,0.0,0.0
2024-09-30 00:00:00+07:00,61872.91015625,61872.91015625,61538.4609375,61538.4609375,2079429,0.0,0.0
2024-10-01 00:00:00+07:00,61739.12890625,62474.91796875,61538.4609375,61538.4609375,2652728,0.0,0.0
2024-10-02 00:00:00+07:00,61739.12890625,62006.6875,61404.68359375,62006.6875,2231898,0.0,0.0
2024-10-03 00:00:00+07:00,61939.80078125,62809.36328125,61806.01953125,61939.80078125,2615116,0.0,0.0
2024-10-04 00:00:00+07:00,61872.91015625,62073.578125,61739.12890625,61739.12890625,1380931,0.0,0.0
2024-10-07 00:00:00+07:00,61739.12890625,61872.91015625,61404.68359375,61538.4609375,987746,0.0,0.0
2024-10-08 00:00:00+07:00,61538.4609375,61538.4609375,60869.56640625,61204.01171875,1712042,0.0,0.0
2024-10-09 00:00:00+07:00,61070.234375,61404.68359375,60802.67578125,60869.56640625,3888083,0.0,0.0
2024-10-10 00:00:00+07:00,61739.12890625,62207.359375,61003.34375,61471.5703125,2100818,0.0,0.0
2024-10-11 00:00:00+07:00,61471.5703125,61471.5703125,61003.34375,61204.01171875,1709611,0.0,0.0
2024-10-14 00:00:00+07:00,61672.2421875,61672.2421875,61070.234375,61137.125,1510996,0.0,0.0
2024-10-15 00:00:00+07:00,61070.234375,61605.3515625,61070.234375,61137.125,2138791,0.0,0.0
2024-10-16 00:00:00+07:00,61137.125,61404.68359375,61070.234375,61204.01171875,1962935,0.0,0.0
2024-10-17 00:00:00+07:00,61538.4609375,61739.12890625,61337.79296875,61672.2421875,1921698,0.0,0.0
2024-10-18 00:00:00+07:00,62006.6875,62274.24609375,61538.4609375,61806.01953125,2037303,0.0,0.0
2024-10-21 00:00:00+07:00,61872.91015625,62408.02734375,61538.4609375,61538.4609375,2127534,0.0,0.0
2024-10-22 00:00:00+07:00,61538.4609375,61672.2421875,61137.125,61137.125,1882952,0.0,0.0
2024-10-23 00:00:00+07:00,61003.34375,61404.68359375,61003.34375,61204.01171875,1120203,0.0,0.0
2024-10-24 00:00:00+07:00,61672.2421875,61739.12890625,61137.125,61337.79296875,1129323,0.0,0.0
2024-10-25 00:00:00+07:00,61605.3515625,61739.12890625,61337.79296875,61404.68359375,1571694,0.0,0.0
2024-10-28 00:00:00+07:00,61204.01171875,61739.12890625,61204.01171875,61538.4609375,1689052,0.0,0.0
2024-10-29 00:00:00+07:00,61605.3515625,61939.80078125,61538.4609375,61538.4609375,2089412,0.0,0.0
2024-10-30 00:00:00+07:00,61538.4609375,61806.01953125,61270.90234375,61337.79296875,972497,0.0,0.0
2024-10-31 00:00:00+07:00,61204.01171875,63545.15234375,61204.01171875,62608.6953125,4468405,0.0,0.0
2024-11-01 00:00:00+07:00,62876.25390625,63478.26171875,62541.8046875,62541.8046875,2666040,0.0,0.0
2024-11-04 00:00:00+07:00,62876.25390625,63745.8203125,61806.01953125,61872.91015625,2920632,0.0,0.0
2024-11-05 00:00:00+07:00,61939.80078125,62207.359375,61538.4609375,61939.80078125,1698469,0.0,0.0
2024-11-06 00:00:00+07:00,62073.578125,62474.91796875,62073.578125,62140.46875,2267616,0.0,0.0
2024-11-07 00:00:00+07:00,62341.13671875,62809.36328125,62341.13671875,62341.13671875,2201088,0.0,0.0
2024-11-08 00:00:00+07:00,62541.8046875,62809.36328125,61672.2421875,61672.2421875,2212600,0.0,0.0
2024-11-11 00:00:00+07:00,62073.578125,62073.578125,61471.5703125,61538.4609375,3009136,0.0,0.0
2024-11-12 00:00:00+07:00,61538.4609375,62341.13671875,61471.5703125,61471.5703125,2102418,0.0,0.0
2024-11-13 00:00:00+07:00,61471.5703125,62140.46875,61471.5703125,61872.91015625,2070874,0.0,0.0
2024-11-14 00:00:00+07:00,61538.4609375,61872.91015625,61471.5703125,61538.4609375,2675601,0.0,0.0
2024-11-15 00:00:00+07:00,61538.4609375,61872.91015625,61270.90234375,61337.79296875,2380040,0.0,0.0
2024-11-18 00:00:00+07:00,61337.79296875,61739.12890625,60802.67578125,60869.56640625,2907625,0.0,0.0
2024-11-19 00:00:00+07:00,61204.01171875,61270.90234375,60200.66796875,60200.66796875,2446418,0.0,0.0
2024-11-20 00:00:00+07:00,60200.66796875,61003.34375,60133.77734375,60401.3359375,2557496,0.0,0.0
2024-11-21 00:00:00+07:00,60468.2265625,61070.234375,60334.44921875,60535.1171875,2184344,0.0,0.0
2024-11-22 00:00:00+07:00,60869.56640625,61070.234375,60602.0078125,60602.0078125,2830483,0.0,0.0
2024-11-25 00:00:00+07:00,60802.67578125,61672.2421875,60802.67578125,61070.234375,2711931,0.0,0.0
2024-11-26 00:00:00+07:00,61137.125,62140.46875,61137.125,61806.01953125,2875632,0.0,0.0
2024-11-27 00:00:00+07:00,61739.12890625,62341.13671875,61739.12890625,62006.6875,1565564,0.0,0.0
2024-11-28 00:00:00+07:00,62274.24609375,62541.8046875,61872.91015625,61939.80078125,2076405,0.0,0.0
2024-11-29 00:00:00+07:00,61939.80078125,62408.02734375,61872.91015625,62408.02734375,1607274,0.0,0.0
2024-12-02 00:00:00+07:00,63478.26171875,63612.0390625,62809.36328125,63010.03515625,2465404,0.0,0.0
2024-12-03 00:00:00+07:00,63143.8125,63143.8125,61939.80078125,62207.359375,3753048,0.0,0.0
2024-12-04 00:00:00+07:00,62073.578125,62809.36328125,61872.91015625,62541.8046875,1800579,0.0,0.0
2024-12-05 00:00:00+07:00,62207.359375,63277.59375,62207.359375,62876.25390625,3732417,0.0,0.0
2024-12-06 00:00:00+07:00,62876.25390625,63745.8203125,62809.36328125,63010.03515625,2541649,0.0,0.0
2024-12-09 00:00:00+07:00,63010.03515625,63745.8203125,62809.36328125,63745.8203125,3059517,0.0,0.0
2024-12-10 00:00:00+07:00,63745.8203125,63745.8203125,63210.703125,63210.703125,1461063,0.0,0.0
2024-12-11 00:00:00+07:00,63210.703125,63411.37109375,62341.13671875,62408.02734375,2629256,0.0,0.0
2024-12-12 00:00:00+07:00,62541.8046875,63143.8125,62541.8046875,62541.8046875,1055022,0.0,0.0
2024-12-13 00:00:00+07:00,62341.13671875,62608.6953125,62140.46875,62274.24609375,2149959,0.0,0.0
2024-12-16 00:00:00+07:00,62207.359375,62341.13671875,62140.46875,62274.24609375,1797887,0.0,0.0
2024-12-17 00:00:00+07:00,62207.359375,62274.24609375,62073.578125,62207.359375,1759764,0.0,0.0
2024-12-18 00:00:00+07:00,62207.359375,62408.02734375,62207.359375,62274.24609375,844525,0.0,0.0
2024-12-19 00:00:00+07:00,62073.578125,62073.578125,61672.2421875,61806.01953125,2988056,0.0,0.0
2024-12-20 00:00:00+07:00,61806.01953125,62140.46875,61739.12890625,61872.91015625,2790417,0.0,0.0
2024-12-23 00:00:00+07:00,61939.80078125,62073.578125,61806.01953125,61806.01953125,2410239,0.0,0.0
2024-12-24 00:00:00+07:00,62006.6875,62073.578125,61538.4609375,61605.3515625,1603088,0.0,0.0
2024-12-25 00:00:00+07:00,61672.2421875,62742.4765625,61672.2421875,61806.01953125,4091366,0.0,0.0
2024-12-26 00:00:00+07:00,61872.91015625,62073.578125,61538.4609375,61605.3515625,3330710,0.0,0.0
2024-12-27 00:00:00+07:00,61872.91015625,62207.359375,61672.2421875,61672.2421875,2451650,0.0,0.0
2024-12-30 00:00:00+07:00,61672.2421875,61872.91015625,61538.4609375,61538.4609375,2618791,0.0,0.0
2024-12-31 00:00:00+07:00,61672.2421875,61806.01953125,61003.34375,61003.34375,3779958,0.0,0.0
2025-01-02 00:00:00+07:00,61270.90234375,61872.91015625,61204.01171875,61471.5703125,2437598,0.0,0.0
2025-01-03 00:00:00+07:00,61471.5703125,61806.01953125,61471.5703125,61538.4609375,2543892,0.0,0.0
2025-01-06 00:00:00+07:00,61538.4609375,62474.91796875,61471.5703125,62140.46875,2895516,0.0,0.0
2025-01-07 00:00:00+07:00,62341.13671875,62341.13671875,61739.12890625,61739.12890625,2267915,0.0,0.0
2025-01-08 00:00:00+07:00,61739.12890625,61806.01953125,61204.01171875,61806.01953125,1572740,0.0,0.0
2025-01-09 00:00:00+07:00,61538.4609375,61672.2421875,61337.79296875,61471.5703125,1446711,0.0,0.0
2025-01-10 00:00:00+07:00,61471.5703125,61806.01953125,61137.125,61137.125,1663187,0.0,0.0
2025-01-13 00:00:00+07:00,61070.234375,61471.5703125,60936.453125,61471.5703125,1699815,0.0,0.0
2025-01-14 00:00:00+07:00,61471.5703125,61471.5703125,61003.34375,61337.79296875,1012563,0.0,0.0
2025-01-15 00:00:00+07:00,61471.5703125,61471.5703125,61137.125,61137.125,793994,0.0,0.0
2025-01-16 00:00:00+07:00,61471.5703125,62341.13671875,61404.68359375,62006.6875,3763214,0.0,0.0
2025-01-17 00:00:00+07:00,62006.6875,62207.359375,61672.2421875,61872.91015625,2861259,0.0,0.0
2025-01-20 00:00:00+07:00,61739.12890625,61872.91015625,61270.90234375,61337.79296875,2803872,0.0,0.0
2025-01-21 00:00:00+07:00,61605.3515625,61605.3515625,61070.234375,61137.125,2542990,0.0,0.0
2025-01-22 00:00:00+07:00,61538.4609375,61538.4609375,61003.34375,61003.34375,1708934,0.0,0.0
2025-01-23 00:00:00+07:00,61070.234375,62140.46875,61070.234375,61872.91015625,2647495,0.0,0.0
2025-01-24 00:00:00+07:00,61605.3515625,62207.359375,61605.3515625,61939.80078125,1728967,0.0,0.0
2025-02-03 00:00:00+07:00,61739.12890625,61806.01953125,61270.90234375,61270.90234375,2424292,0.0,0.0
2025-02-04 00:00:00+07:00,61605.3515625,61672.2421875,61337.79296875,61538.4609375,1523704,0.0,0.0
2025-02-05 00:00:00+07:00,61538.4609375,62073.578125,61538.4609375,61939.80078125,2236221,0.0,0.0
2025-02-06 00:00:00+07:00,62073.578125,62474.91796875,62006.6875,62140.46875,2319343,0.0,0.0
2025-02-07 00:00:00+07:00,62140.46875,62341.13671875,61872.91015625,62207.359375,3604295,0.0,0.0
2025-02-10 00:00:00+07:00,62140.46875,62140.46875,61471.5703125,61672.2421875,3734360,0.0,0.0
2025-02-11 00:00:00+07:00,61672.2421875,61739.12890625,61337.79296875,61471.5703125,1553903,0.0,0.0
2025-02-12 00:00:00+07:00,61471.5703125,61872.91015625,61204.01171875,61204.01171875,1874580,0.0,0.0
2025-02-13 00:00:00+07:00,61471.5703125,61471.5703125,61137.125,61270.90234375,1289138,0.0,0.0
2025-02-14 00:00:00+07:00,61672.2421875,61672.2421875,61204.01171875,61270.90234375,1715662,0.0,0.0
2025-02-17 00:00:00+07:00,61204.01171875,61538.4609375,61204.01171875,61270.90234375,1176714,0.0,0.0
2025-02-18 00:00:00+07:00,61270.90234375,61538.4609375,61137.125,61270.90234375,1891623,0.0,0.0
2025-02-19 00:00:00+07:00,61270.90234375,61337.79296875,61070.234375,61337.79296875,2773972,0.0,0.0
2025-02-20 00:00:00+07:00,61672.2421875,61739.12890625,61337.79296875,61337.79296875,2745418,0.0,0.0
2025-02-21 00:00:00+07:00,61605.3515625,62274.24609375,61605.3515625,62274.24609375,3757533,0.0,0.0
2025-02-24 00:00:00+07:00,62408.02734375,62541.8046875,62006.6875,62541.8046875,3128736,0.0,0.0
2025-02-25 00:00:00+07:00,62541.8046875,62608.6953125,61872.91015625,61939.80078125,2974452,0.0,0.0
2025-02-26 00:00:00+07:00,61939.80078125,62140.46875,61672.2421875,61739.12890625,1354470,0.0,0.0
2025-02-27 00:00:00+07:00,63478.26171875,63812.7109375,62876.25390625,62876.25390625,7612241,0.0,0.0
2025-02-28 00:00:00+07:00,63010.03515625,63010.03515625,62408.02734375,62408.02734375,3300362,0.0,0.0
2025-03-03 00:00:00+07:00,62541.8046875,62541.8046875,62207.359375,62408.02734375,1964430,0.0,0.0
2025-03-04 00:00:00+07:00,62341.13671875,62474.91796875,62006.6875,62207.359375,3940371,0.0,0.0
2025-03-05 00:00:00+07:00,62207.359375,62742.4765625,62207.359375,62207.359375,2815384,0.0,0.0
2025-03-06 00:00:00+07:00,62541.8046875,63010.03515625,62341.13671875,62541.8046875,3675607,0.0,0.0
2025-03-07 00:00:00+07:00,62608.6953125,63745.8203125,62541.8046875,63612.0390625,6103337,0.0,0.0
2025-03-10 00:00:00+07:00,64481.60546875,65150.5,64280.9375,64749.1640625,6772051,0.0,0.0
2025-03-11 00:00:00+07:00,64214.046875,64749.1640625,63946.48828125,64749.1640625,5536284,0.0,0.0
2025-03-12 00:00:00+07:00,66000.0,68600.0,65600.0,66700.0,7661300,0.0,1.495
2025-03-13 00:00:00+07:00,67200.0,67200.0,65200.0,65500.0,4559300,0.0,0.0
2025-03-14 00:00:00+07:00,65400.0,66800.0,65400.0,66000.0,5021600,0.0,0.0
2025-03-17 00:00:00+07:00,66000.0,67300.0,66000.0,67300.0,5003800,0.0,0.0
2025-03-18 00:00:00+07:00,67800.0,67800.0,66800.0,66800.0,3757000,0.0,0.0
2025-03-19 00:00:00+07:00,67200.0,67200.0,66500.0,66500.0,3937000,0.0,0.0
2025-03-20 00:00:00+07:00,66500.0,67000.0,66200.0,66800.0,1789901,0.0,0.0
2025-03-21 00:00:00+07:00,67000.0,67000.0,66000.0,66000.0,1764500,0.0,0.0
2025-03-24 00:00:00+07:00,66300.0,66500.0,65500.0,66500.0,2078600,0.0,0.0
2025-03-25 00:00:00+07:00,66500.0,66600.0,66200.0,66200.0,2091100,0.0,0.0
2025-03-26 00:00:00+07:00,66400.0,66600.0,65800.0,65800.0,1608400,0.0,0.0
2025-03-27 00:00:00+07:00,65800.0,65900.0,65500.0,65500.0,964500,0.0,0.0
2025-03-28 00:00:00+07:00,65500.0,65700.0,64800.0,64800.0,1751600,0.0,0.0
2025-03-31 00:00:00+07:00,64700.0,65200.0,64000.0,64000.0,1834900,0.0,0.0
2025-04-01 00:00:00+07:00,64700.0,65300.0,64000.0,64500.0,1816200,0.0,0.0
2025-04-02 00:00:00+07:00,65000.0,66000.0,64600.0,64800.0,2393700,0.0,0.0
2025-04-03 00:00:00+07:00,64000.0,64400.0,60300.0,60300.0,10107100,0.0,0.0
2025-04-04 00:00:00+07:00,56700.0,60000.0,56200.0,60000.0,12023700,0.0,0.0
2025-04-08 00:00:00+07:00,59800.0,59800.0,55800.0,55800.0,7255601,0.0,0.0
2025-04-09 00:00:00+07:00,52000.0,59700.0,52000.0,52500.0,8995800,0.0,0.0
2025-04-10 00:00:00+07:00,56100.0,56100.0,56100.0,56100.0,196200,0.0,0.0
2025-04-11 00:00:00+07:00,59800.0,59900.0,58000.0,59800.0,8059500,0.0,0.0
2025-04-14 00:00:00+07:00,60000.0,60000.0,58700.0,59300.0,3783500,0.0,0.0
2025-04-15 00:00:00+07:00,59100.0,60900.0,58300.0,60000.0,5783200,0.0,0.0
2025-04-16 00:00:00+07:00,59700.0,60300.0,59000.0,59300.0,2789800,0.0,0.0
2025-04-17 00:00:00+07:00,59300.0,59300.0,58100.0,58100.0,3151800,0.0,0.0
2025-04-18 00:00:00+07:00,58700.0,59600.0,58100.0,58100.0,2329401,0.0,0.0
2025-04-21 00:00:00+07:00,58500.0,58900.0,58100.0,58200.0,1290500,0.0,0.0
2025-04-22 00:00:00+07:00,58100.0,58800.0,54700.0,58500.0,4014700,0.0,0.0
2025-04-23 00:00:00+07:00,59400.0,59400.0,58000.0,58000.0,1928700,0.0,0.0
2025-04-24 00:00:00+07:00,58200.0,58600.0,58000.0,58200.0,2025200,0.0,0.0
2025-04-25 00:00:00+07:00,58200.0,59000.0,57500.0,57500.0,3682000,0.0,0.0
2025-04-28 00:00:00+07:00,57700.0,58300.0,57500.0,57500.0,1818600,0.0,0.0
2025-04-29 00:00:00+07:00,57700.0,58500.0,57300.0,57300.0,2462700,0.0,0.0
2025-05-05 00:00:00+07:00,57500.0,58000.0,57000.0,57100.0,2231718,0.0,0.0
2025-05-06 00:00:00+07:00,57300.0,58000.0,57000.0,57000.0,3508281,0.0,0.0
2025-05-07 00:00:00+07:00,57100.0,57500.0,57000.0,57000.0,2545087,0.0,0.0
2025-05-08 00:00:00+07:00,57400.0,57700.0,56900.0,57100.0,3064860,0.0,0.0
2025-05-09 00:00:00+07:00,57300.0,57600.0,56600.0,56600.0,6055894,0.0,0.0
2025-05-12 00:00:00+07:00,57000.0,57300.0,56200.0,56600.0,6045543,0.0,0.0
2025-05-13 00:00:00+07:00,57100.0,57300.0,56600.0,56800.0,7613543,0.0,0.0
2025-05-14 00:00:00+07:00,57200.0,58800.0,57200.0,58700.0,8071608,0.0,0.0
2025-05-15 00:00:00+07:00,59300.0,59800.0,58700.0,58700.0,8290607,0.0,0.0
2025-05-16 00:00:00+07:00,58800.0,59000.0,57500.0,57500.0,11589970,0.0,0.0
2025-05-19 00:00:00+07:00,57400.0,57600.0,57000.0,57000.0,5002918,0.0,0.0
2025-05-20 00:00:00+07:00,57000.0,57400.0,56800.0,57100.0,3906882,0.0,0.0
2025-05-21 00:00:00+07:00,57500.0,57900.0,57000.0,57100.0,5375505,0.0,0.0
2025-05-22 00:00:00+07:00,57100.0,57400.0,56900.0,56900.0,4096103,0.0,0.0
2025-05-23 00:00:00+07:00,56900.0,57500.0,56700.0,56800.0,3761892,0.0,0.0
2025-05-26 00:00:00+07:00,56900.0,57000.0,56000.0,57000.0,5058429,0.0,0.0
2025-05-27 00:00:00+07:00,56800.0,57200.0,56700.0,56800.0,5805811,0.0,0.0
2025-05-28 00:00:00+07:00,57100.0,57600.0,56800.0,56800.0,7459437,0.0,0.0
2025-05-29 00:00:00+07:00,57200.0,57200.0,56700.0,56700.0,4318542,0.0,0.0
2025-05-30 00:00:00+07:00,56800.0,56900.0,56400.0,56400.0,3978554,0.0,0.0
2025-06-02 00:00:00+07:00,56500.0,56500.0,56100.0,56200.0,3439645,0.0,0.0
2025-06-03 00:00:00+07:00,56700.0,56900.0,56400.0,56800.0,3408416,0.0,0.0
2025-06-04 00:00:00+07:00,56900.0,57000.0,56500.0,56600.0,2902760,0.0,0.0
2025-06-05 00:00:00+07:00,56700.0,56800.0,56300.0,56300.0,2916586,0.0,0.0
