time,volume,volume_sma20,volume_ratio,volume_class,accumulation,distribution
2024-12-10,914482,1595777.25,0.5730636904367449,Very Low,False,False
2024-12-11,1611488,1609716.1,1.0011007531079548,Normal,False,True
2024-12-12,672349,1557323.45,0.4317336902619684,Very Low,False,False
2024-12-13,1228466,1543262.2,0.7960189784989227,Low,False,False
2024-12-16,1122982,1505593.8,0.7458731564914787,Low,False,False
2024-12-17,1049241,1479161.05,0.7093487216959911,Low,False,False
2024-12-18,531269,1423640.15,0.3731764659770238,Very Low,False,False
2024-12-19,1870599,1444089.7,1.2953482044778797,High,False,True
2024-12-20,1246769,1419887.45,0.8780759348214536,Normal,False,False
2024-12-23,707967,1364537.65,0.5188328808662773,Very Low,False,False
2024-12-24,1025356,1327764.1,0.7722425994195806,Low,False,False
2024-12-25,1829185,1366807.9,1.3382897479594609,High,True,False
2024-12-26,2203884,1412454.7,1.5603218991731205,Very High,False,True
2024-12-27,1640901,1443933.95,1.136410013768289,High,False,False
2024-12-30,1707785,1450556.6,1.1773308259739743,High,False,True
2024-12-31,2375289,1446948.55,1.641584975498956,Very High,False,True
2025-01-02,1631368,1468242.85,1.1111022948281342,High,True,False
2025-01-03,1403040,1421672.05,0.9868942700252142,Normal,False,False
2025-01-06,1938268,1433476.3,1.3521451313844532,Very High,True,False
2025-01-07,1253566,1398212.7,0.8965488584104551,Normal,False,False
2025-01-08,1054219,1405199.55,0.750227254200302,Low,False,False
2025-01-09,739048,1361577.55,0.5427880328961064,Very Low,False,False
2025-01-10,1113334,1383626.8,0.8046490571012357,Low,False,False
2025-01-13,938736,1369140.3,0.6856390101145953,Low,False,False
2025-01-14,678628,1346922.6,0.5038359293993582,Very Low,False,False
2025-01-15,446062,1316763.65,0.33875631363305025,Very Low,False,False
2025-01-16,2461599,1413280.15,1.741762947707148,Very High,True,False
2025-01-17,1124326,1375966.5,0.8171172772011528,Low,False,False
2025-01-20,1763550,1401805.55,1.2580560834560828,High,False,True
2025-01-21,1266355,1429724.95,0.8857333013598175,Normal,False,False
2025-01-22,979719,1427443.1,0.6863453961842682,Low,False,False
2025-01-23,1686458,1420306.75,1.1873899775523844,High,True,False
2025-01-24,945437,1357384.4,0.6965138246763408,Low,False,False
2025-02-03,1436966,1347187.65,1.0666413101396826,High,False,True
2025-02-04,855942,1304595.5,0.6560976179973026,Low,False,False
2025-02-05,1346904,1253176.25,1.0747921531388742,High,True,False
2025-02-06,1352924,1239254.05,1.091724493456366,High,True,False
2025-02-07,2262521,1282228.1,1.7645230205140565,Very High,True,False
